Dif2-1_mfcc1,Dif3-2_mfcc1,Dif4-3_mfcc1,Dif2-1_mfcc2,Dif3-2_mfcc2,Dif4-3_mfcc2,Dif2-1_mfcc3,Dif3-2_mfcc3,Dif4-3_mfcc3,Dif2-1_mfcc4,Dif3-2_mfcc4,Dif4-3_mfcc4,Dif2-1_mfcc5,Dif3-2_mfcc5,Dif4-3_mfcc5,Dif2-1_mfcc6,Dif3-2_mfcc6,Dif4-3_mfcc6,Dif2-1_mfcc7,Dif3-2_mfcc7,Dif4-3_mfcc7,Dif2-1_mfcc8,Dif3-2_mfcc8,Dif4-3_mfcc8,Dif2-1_mfcc9,Dif3-2_mfcc9,Dif4-3_mfcc9,Dif2-1_mfcc10,Dif3-2_mfcc10,Dif4-3_mfcc10,Dif2-1_mfcc11,Dif3-2_mfcc11,Dif4-3_mfcc11,Dif2-1_mfcc12,Dif3-2_mfcc12,Dif4-3_mfcc12,Dif2-1_mfcc13,Dif3-2_mfcc13,Dif4-3_mfcc13,Dif2-1_mfcc14,Dif3-2_mfcc14,Dif4-3_mfcc14,Dif2-1_mfcc15,Dif3-2_mfcc15,Dif4-3_mfcc15,Dif2-1_mfcc16,Dif3-2_mfcc16,Dif4-3_mfcc16,class
28.74150910302305,5.26750707650061,-4.407275687779375,31.11769117099486,4.569797828611337,-4.365051136222067,30.75281702390552,1.0828622383586997,-2.8208336756820103,33.48152572129484,3.2373071307620727,-5.936388298151407,-21.891674864575688,8.65366920429833,-6.350951520254476,-25.922988445814486,14.09803285248448,-11.300731391543515,-20.330297959094437,8.028318665641066,-6.225007482552827,-23.96712263659554,12.261926079871074,-7.3410914971810595,-15.259747572321416,1.2596611365929777,-0.3651365958199225,-17.97934239169676,1.8106362633760158,-0.20010725055171807,-8.116829860228801,6.916505564116782,-4.215372636566593,-18.313370912220254,1.919705666918531,1.2553426367643394,1.1417884212400373,-4.674002815743275,4.8194970140596105,6.175089535638845,-8.065555992540041,4.134887637638146,6.4411755036390375,-6.836590706833887,4.9866010352383086,5.568810903423348,-5.227018734967757,5.7933259785703335,1
33.262823929587086,3.638092738738142,-6.104157831941192,35.90359317898514,1.3227929274326655,-6.543819991704597,33.25806005608421,2.698961987100337,-4.310084284236617,34.083640195113894,2.9891894026231496,-6.463286704402352,-14.627567310896884,0.6713974518563708,0.39918158406588233,-13.601190182002497,-3.2119428892657016,1.17176428015014,-15.976813667532841,1.580518032890236,-1.983079491717783,-13.883105466813841,1.0635339038029068,2.8013503958877237,1.1047203807814405,0.6442746616574455,-0.3227503132247618,1.0557732775195667,-1.8724494413481718,6.794309849140411,1.0575480977075582,0.1579222964143696,1.0309890237443486,-1.211000870372473,0.9730906853477315,4.045845742474066,9.471910309891184,-8.707915406370487,-0.16748630143035537,8.423266860349546,-6.740753855714478,-0.8228633011464798,4.538623987143853,-5.746352306902562,-0.3922168354721798,3.8241662501636036,-3.769943588554408,0.77914878928639,1
11.396482178630594,18.098133088407167,-5.735856620664565,31.865192729998217,6.717920490885972,-4.362001863519971,29.708990676888824,9.27215471330138,-4.187733228705781,29.81440865974982,9.539746727179343,-4.698772986223329,3.515419991209906,21.683253025718503,-13.24833589151583,-17.266820786876547,9.324954812531534,-3.520487101513014,-19.945707812390452,8.096452421113474,-1.8707577307459993,-15.702805402699447,8.402611722576442,-3.6293006055275727,-9.397577861040391,-6.4604927527783556,10.847792319354454,-16.093080598749452,8.210452314690102,-2.680274287720804,-14.134054786913518,4.434470079703847,-2.444720527291652,-13.651102250084195,5.280288552114147,-1.9254504331301838,-18.215540078864286,-6.334507216205234,5.812780576009861,-2.551967424543914,1.2468232972813493,-2.2694220696611103,2.631079233150099,-0.8558539832068894,-1.9662503073850468,-2.439819631928888,-0.571640900496779,-0.25662079388817605,1
17.83640011839923,8.42463458146181,-0.16833397643170445,22.699322466927946,5.850852050613442,-0.2614481194795297,20.975226615799826,9.008016077650806,-3.5697278640506687,20.200265231527702,10.76620428091032,-2.868908554358678,-11.469507935571947,-9.517906602642025,2.771376178166058,-13.85600867346663,-3.39162967825297,-3.11934822860798,-10.869925164619055,-3.2799534828646295,-0.47723842931918403,-8.203666386744612,-11.14522296849767,3.936351195686693,12.461722917346522,-13.777498019163168,4.443230319654205,9.678602251772201,-12.26546492442587,0.201013151411982,10.073464966656354,-10.958739657256274,3.7087437857418095,7.396056097419001,-11.518657056941533,5.453013021515154,9.477905109829152,-5.197251188460242,0.4736212872251669,14.861419623658174,-8.590795968069315,-0.5334098415731976,9.822270519286125,-6.7896946423672535,1.9991331073100678,11.303369684074294,-6.00182681639954,-0.4858389690472914,1
27.351429988248285,0.4630610982582546,-5.274910380467736,28.633175491001584,-5.617591329538316,0.9204798127310783,28.066776379831524,-8.48352373648575,0.5994793684487472,35.66338919904667,-9.344935271395546,-1.0935908985744232,-36.43698800280668,5.822113200744588,-1.7554565270886702,-23.813785829214087,3.2620150247999464,-6.030147205657062,-13.503459981308314,-2.2101879119559955,-1.474862980480047,-20.90893736406152,0.3178291743324424,0.22363871195162943,-10.364723329701778,-2.5343910749056286,3.890022790250584,-20.290979023890134,3.274451018825878,1.0820631743420628,-19.262502308189582,-5.915123970294959,3.468746910581339,-14.393989262664185,-7.501439056980564,1.8326563342798878,-9.066870195352804,-5.557208231974235,0.1847414033841197,-4.645697309537412,-6.611250993834678,2.891400073439275,-2.237182720708705,-6.532811778079035,1.7198417368430798,-2.563320790092143,-3.269387911637833,0.09616520875624746,1
25.685242952914212,-2.1871912108227667,0.3925023906594598,29.500494553117935,-6.5070026717650045,-2.664337564609177,32.82069142953998,-7.881517150277124,-0.020914011341237826,26.95745777119794,-1.2474992994735858,-3.574978765100399,-24.58975585905744,4.12956496937583,0.4490334898627356,-21.19551899515845,-3.518035707854545,2.601230363703052,-22.848503436944625,-2.743479510247943,3.600442138326492,-21.48966583450602,-2.0332133713980554,1.9940532859995481,-4.755604646132351,1.4521433236134347,-1.1684208371187217,-4.084035008735992,1.921583211401826,-3.4294179671174794,-5.3546882262385935,-0.615601521355179,-1.130033933569828,-3.485434393216238,-1.9036737009008262,0.2149028901846532,-4.370880861979444,-2.4158065071385706,-2.3483862012137835,-0.05638904675737333,-5.9275985631803465,-2.7568949687724826,-0.12849051840988235,-6.513572983885299,-0.6048957691060866,1.5112627971876913,-6.833791608066489,0.0904909756419513,1
15.22351787770823,5.320171439636503,-1.2051621782955078,6.587822770833439,13.372401277646897,-1.9607384131835972,9.901192297497335,9.819435804479753,-0.2490592787292556,16.677610328662386,2.155723066283877,2.984516109554966,-24.770400070483458,-5.349202053839741,3.091239132028325,-16.80287350497555,-4.155021935520629,0.5397032095815741,-11.64009897673711,-7.681382189604825,0.6017892375663334,-21.709543918828533,0.4164218366426333,-1.5694879654045022,-0.7489516647706704,3.937626072622878,-5.6473380634715316,-2.008442696446133,0.010082143780959063,-2.485370042985751,-3.1211132942094566,-0.8935988796213696,-0.0696498367013274,-6.651584343623169,2.323779907155932,-2.065327107639933,6.287859476488548,-2.3668056561550532,-5.170885957148067,-0.5722594601634892,-2.374757311429773,-0.870811283838123,-0.9227326530177898,-0.2457983813274668,-2.557458087233888,1.1409541872938334,-3.787541789989663,0.871453136668463,-1
39.79595282580983,-7.647467326221287,1.671800207434678,39.55850716095717,-7.205107206540828,2.91021427902304,40.46241558939396,-10.373572065400122,3.2654937206226635,36.087580980217695,-1.3498602799718098,1.1410218367538012,-13.77915737241703,-7.686288807127533,4.628552234969054,-13.586872814535619,-8.728042537662523,5.533871301510725,-9.06836666445249,-7.54343585373829,2.883982638955849,-8.94211109839063,-12.117486225331016,6.96400214234869,-13.835302733419843,-4.2386087501587175,4.512200610238557,-15.818062687184671,-0.7497898610118028,2.349308086150961,-13.536218141301255,-0.4602167786057274,3.7615169058902733,-14.85558379762493,-3.139867071587306,1.728410576547872,-15.979951001538307,1.957966115925231,5.257782504730543,-12.382891770017515,-1.045118933903919,5.245807888687009,-6.992751846489773,-3.9099206032922313,4.583006932166635,-20.754709980518385,2.2362753013105494,5.276433017290581,1
25.65977233985891,-2.4204315451042273,0.953566028099051,28.066703416630475,1.8348886104781714,-1.4752729850473458,36.54434228846078,-1.4481091945538695,-1.2215282847930324,29.812269983422727,-0.33438448890434613,2.0011380242782373,-6.286936747412862,2.5142470720541796,2.2980592911630313,-7.131277673278283,5.685582392889865,-0.5996126338026577,-14.992204314340844,7.412342207914549,-1.4816246975244467,-13.026235105905654,5.125983571698948,0.20285829477180584,-4.901953108893021,0.04557878698543405,4.2701626791220395,-5.676460266417548,4.258555032783213,-0.491324409788605,-14.261930377006948,8.280715005929915,-1.4319065799303516,-3.704204058553997,6.55953256677853,0.160411833147276,-3.63420249453041,-1.5460354891761101,4.989080630586092,-1.6998994974012978,-0.259774067816648,-0.029337386109533292,-7.4319463698095385,3.5890309933082007,1.2947261629844926,-8.82132236763447,4.238866176422586,-0.502684046620258,-1
23.123272517630244,3.455281686276618,-0.8054288432332981,25.115221540493874,5.443818926161728,-1.387697898377039,21.183887332375317,1.981893142129041,1.1359692595296058,29.58588626019123,-1.3631757021189879,0.21515164881367976,-4.08027306505275,-0.8436252858288071,-3.6045545895318627,-3.3279741347990797,-3.8794553658357733,-4.023743068422318,-0.4027941307770846,0.9053863141269644,1.0514471322393746,-11.760360857689946,0.7637853419886478,-1.4366529014778708,-6.1762884945622485,11.336741266851769,-4.230782636054805,-7.992400863605237,11.670179418239892,-4.135435398624168,-6.412711424945551,3.817084738407554,-2.5398271043824954,-6.106012512274783,10.736388617320177,-2.112409767779811,5.723150862042365,0.8244876324424935,0.9537387023448232,6.5433800229593935,1.649945539352042,-1.00673639997058,0.7989750715561845,3.471848480781355,1.233727327343563,-3.919393495498023,5.35270852822247,2.077749685631242,1
